Anime Title,Year Aired,Rating,Status,Number of Episode,Genre,Source
Shen Ji Long Wei,2022,6.41,Finished,26,"['Action', 'Fantasy']",Web novel
Wuxian Shijie,2022,6.68,Finished,16,"['Action', 'Fantasy', 'Supernatural']",Novel
Bouken Yuuki Pluster World,2003,6.28,Finished,52,"['Action', 'Adventure', 'Sci-Fi']",Source
Furudera no Obake-soudou,1936,5.05,Finished,1,"['Action', 'Adventure']",Original
Seigi wo Aisuru Mono Gekkou Kamen,1972,6.71,Finished,39,"['Action', 'Mystery']",
Kikou Kai Galient OVA,1986,6.01,Finished,3,"['Action', 'Fantasy', 'Sci-Fi']",
Wo Jia Da Shixiong You Dian Kaopu,2023,6.61,Finished,13,"['Action', 'Adventure', 'Comedy']",Manga
Toe! Space Attendant Aoi,2019,5.59,Finished,1,"['Action', 'Sci-Fi']",Source
AKB48 Stage Fighter,2011,5.06,Finished,1,['Action'],Game
Kinnikuman: Kessen! Shichinin no Choujin tai Uchuu Nobushi,1984,6.34,Finished,1,"['Action', 'Comedy']",Manga
Play Ball,2005,6.14,Finished,13,"['Action', 'Sports']",Manga
Xi Xing Ji: Jijie Pian,2019,6.87,Finished,22,"['Action', 'Adventure', 'Fantasy']",Manga
Time Bokan Series: Zenderman,1979,5.85,Finished,52,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",
Giant Robo,2007,5.79,Finished,1,['Action'],Manga
Choro Q Dagram,1983,5.32,Finished,1,"['Action', 'Comedy', 'Sci-Fi']",Original
Machine Hayabusa,1976,6.19,Finished,21,['Action'],Original
Awake,1984,5.04,Finished,2,"['Action', 'Sci-Fi']",Original
15-fun de Wakaru: Kami no Tou,2020,5.79,Finished,2,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery']",Web manga
Choujin Locke: Mirror Ring,2000,5.44,Finished,1,"['Action', 'Sci-Fi']",Manga
Jian Wang 3: Xia Gan Yi Dan Shen Jianxin 3rd Season,2022,0.0,Finished,12,"['Action', 'Adventure', 'Comedy']",Game
Princess Principal: Crown Handler Movie 6,0000,0.0,Not yet aired,1,"['Action', 'Mystery']",Original
Ar:pieL - 6-seosgae-ui Unmyeong,2014,0.0,Finished,3,"['Action', 'Fantasy']",Game
Saikyou Robot Daiouja,1981,6.52,Finished,50,"['Action', 'Sci-Fi']",Original
Kamen no Ninja Akakage,1987,6.6,Finished,23,"['Action', 'Fantasy']",Manga
Apache Yakyuugun,1971,6.19,Finished,26,"['Action', 'Sports']",Manga
Heavy,1990,5.79,Finished,1,"['Action', 'Drama', 'Sports']",Manga
Anison Nippon,2014,5.2,Finished,1,"['Action', 'Sci-Fi']",Original
Bouto,2022,7.12,Finished,1,['Action'],Original
Juusenki L-Gaim II: Farewell My Lovely + Pentagona Dolls,1987,5.64,Finished,1,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",
Time Bokan 2000: Kaitou Kiramekiman,2000,5.93,Finished,26,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",
The Five Killers,2007,6.01,Finished,1,['Action'],Original
Jiandao Di Yi Xian,2022,6.44,Finished,20,"['Action', 'Fantasy']",Source
Norakuro Shoui: Nichiyoubi no Kaijiken,1933,4.75,Finished,1,['Action'],Manga
Rokushin Gattai GodMars: Juunana-sai no Densetsu,1988,5.83,Finished,1,"['Action', 'Sci-Fi']",Manga
AOTU Shijie,2016,6.33,Finished,32,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Web manga
Ni Zhuan Ci Yuan: AI Jue Qi,2019,6.3,Finished,12,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Manga
Behind a Smile,2010,5.77,Finished,1,['Action'],Original
Binghuo Mochu 2,2022,7.08,Airing,?,"['Action', 'Adventure', 'Fantasy']",Web novel
Totsugeki! Pappara-tai,1998,6.2,Finished,25,"['Action', 'Adventure', 'Comedy', 'Romance', 'Sci-Fi']",Manga
Go! Go! Atom,2019,5.79,Finished,52,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",Source
Fanren Xiu Xian Chuan: Xinghai Feichi Pian Xuzhang,2023,7.62,Finished,4,"['Action', 'Adventure', 'Fantasy']",Source
Hinomaru Hatanosuke: Inazuma-gumi Tobatsu no Maki,1935,4.6,Finished,1,['Action'],Original
Miru,2024,0.0,Not yet aired,?,['Action'],Original
Chiruran: Nibun no Ichi Special,2017,5.46,Finished,1,"['Action', 'Comedy']",Manga
Document Taiyou no Kiba Dagram,1983,6.04,Finished,1,"['Action', 'Drama', 'Sci-Fi']",Original
Transformers Superlink Special,2004,5.8,Finished,1,"['Action', 'Adventure', 'Sci-Fi']",Other
Changye Kaita Zhe,2022,6.56,Finished,16,"['Action', 'Fantasy']",Novel
Justeen,2011,5.62,Finished,1,"['Action', 'Sci-Fi']",Original
Soukou Kihei Votoms Recaps,1986,6.03,Finished,4,"['Action', 'Drama', 'Sci-Fi']",Original
Captain Future: Kareinaru Taiyokei Race,1978,5.95,Finished,1,"['Action', 'Adventure', 'Sci-Fi']",
Chouon Senshi Borgman 2: Shinseiki 2058,1993,5.58,Finished,3,"['Action', 'Sci-Fi']",
Zhandou Wang Zhi Jufeng Zhan Hun,2012,6.27,Finished,52,['Action'],Original
Liu Yi Chuanqi,2020,0.0,Finished,26,"['Action', 'Comedy', 'Fantasy']",Original
"Soukou Kihei Votoms Vol.I: Stories of the ""A.T.Votoms""",1985,6.3,Finished,1,"['Action', 'Drama', 'Sci-Fi']",Original
Grendizer Giga,2015,5.47,Finished,1,['Action'],Manga
Pokemon (2019): Natsuyasumi Chokuzen 1-jikan Special,2021,5.85,Finished,1,"['Action', 'Adventure', 'Comedy', 'Fantasy']",Game
Samurai Gun Special,2005,5.71,Finished,1,['Action'],Manga
Tetsuwan Atom: Ao Kishi no Kan,1999,5.82,Finished,1,"['Action', 'Sci-Fi']",
Zero Tester,1973,6.15,Finished,38,"['Action', 'Adventure', 'Sci-Fi']",Original
Haou Taikei Ryuu Knight: Adeu Legend II,1995,6.19,Finished,3,"['Action', 'Adventure', 'Fantasy']",
Yong Sheng: Shi Nian Zhi Yue,2023,7.43,Finished,12,"['Action', 'Adventure', 'Fantasy']",Web novel
Chouriki Robo Galatt,1984,6.54,Finished,25,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",
Juedai Shuang Jiao,2022,6.81,Finished,18,['Action'],Novel
"Machine Robo: Leina, The Legend of Wolf Blade",1988,5.88,Finished,3,"['Action', 'Fantasy']",Original
Nogsaegjeoncha Hamos,1997,6.02,Finished,26,"['Action', 'Adventure', 'Fantasy']",Manga
Kamen Rider Den-O: Imagin Anime 2,2008,6.47,Finished,12,"['Action', 'Adventure', 'Comedy']",Other
Pepsi Nex x 009 Re:Cyborg,2011,5.33,Finished,3,"['Action', 'Comedy']",Manga
Kinnikuman: Seigi Choujin vs. Kodai Choujin,1985,6.33,Finished,1,"['Action', 'Comedy', 'Sports']",Manga
Hen Xi You,2016,0.0,Finished,20,"['Action', 'Fantasy', 'Supernatural']",Web manga
Yi Ren Zhi Xia: Xiu Tie Chong Xian,2024,0.0,Finished,1,"['Action', 'Supernatural']",Manga
Pokemon Best Wishes! Hikari to Kage no Tenkyuugi,2011,6.28,Finished,1,"['Action', 'Adventure', 'Comedy', 'Fantasy']",Game
Cap Kakumei Bottleman,2020,5.45,Finished,25,['Action'],Game
Wangu Jian Shen (2022),2022,6.49,Finished,26,"['Action', 'Adventure', 'Fantasy']",Web novel
Xi Xing Ji: Suming Pian,2021,6.56,Finished,20,"['Action', 'Adventure', 'Fantasy']",Manga
Ta Bu Dang Nuzhu Hen Duo Nian,2023,6.87,Finished,16,"['Action', 'Adventure']",Novel
"Tekkamen wo Oe: ""d'Artagnan Monogatari"" yori",1987,5.96,Finished,1,['Action'],Novel
Monkey Turn V,2004,6.92,Finished,25,"['Action', 'Drama']",Manga
Shinkai no Kantai: Submarine 707,1997,5.42,Finished,1,"['Action', 'Adventure', 'Sci-Fi']",Manga
Danball Senki Wars: All Star Battle,2014,6.34,Finished,1,['Action'],Game
Kinnikuman: Gyakushuu! Uchuu Kakure Choujin,1985,6.1,Finished,1,"['Action', 'Comedy', 'Sports']",Manga
Yuusei Shounen Papii,1965,5.31,Finished,52,"['Action', 'Sci-Fi']",Original
Chang Jian Feng Yun,2021,6.22,Finished,10,"['Action', 'Drama']",Original
Promised Town,2016,4.84,Finished,1,"['Action', 'Sci-Fi']",Original
Mugen Senshi Valis,1987,5.55,Finished,1,"['Action', 'Adventure', 'Fantasy']",Game
Star Ocean: Anamnesis,2016,0.0,Finished,17,"['Action', 'Fantasy']",Game
Gowapper 5 Gordam,1976,6.36,Finished,36,"['Action', 'Adventure', 'Sci-Fi']",Original
Phantom Yuusha Densetsu,1991,5.14,Finished,1,"['Action', 'Drama']",Novel
Restol: Teugsu Gujo Dae,1999,5.88,Finished,26,"['Action', 'Adventure']",
Rokushin Gattai GodMars (1982),1982,5.98,Finished,1,"['Action', 'Sci-Fi']",
Stratos 4 OVA: Stratos 4.1 - Dutch Roll,2004,5.72,Finished,1,"['Action', 'Sci-Fi']",Original
Yuusha Shirei Dagwon: Suishou no Hitomi no Shounen,1997,5.99,Finished,2,['Action'],Original
Rainbow Sentai Robin,1966,5.93,Finished,48,"['Action', 'Adventure', 'Sci-Fi']",Manga
Zhengjing Shao Zhu de Xingfu Shenghuo,2023,6.87,Finished,12,"['Action', 'Adventure', 'Comedy', 'Fantasy']",Web novel
Kinnikuman: New York Kiki Ippatsu!,1986,6.44,Finished,1,"['Action', 'Comedy', 'Sports']",Manga
Seikima II Humane Society: Jinrui Ai ni Michita Shakai,1992,5.75,Finished,1,"['Action', 'Fantasy', 'Supernatural']",Source
Xing Wushen Jue 2nd Season,2022,6.66,Finished,40,"['Action', 'Fantasy']",Web novel
High School Jingi,1992,5.84,Finished,1,"['Action', 'Comedy']",Manga
Kai Feng Qitan: Zhege Baogong Bu Taixing,2017,6.0,Finished,10,"['Action', 'Comedy']",LAN Studio
Senjuushi: Gendaijuu no Heya,2018,0.0,Finished,17,"['Action', 'Comedy']",Game
Master of Torque 2,2015,4.74,Finished,1,"['Action', 'Sci-Fi']",Original
Shishang Zui Qiang Nan Zhujiao,2022,6.22,Finished,48,"['Action', 'Fantasy']",
Xianjing Chuanshuo RO: Shouhu Yongheng de Ai,2016,5.82,Finished,1,"['Action', 'Fantasy']",Game
Ninkuu: Knife no Bohyou,1994,5.93,Finished,1,"['Action', 'Adventure', 'Comedy']",Manga
Haou Taikei Ryuu Knight: Adeu Legend Final,1996,6.14,Finished,1,"['Action', 'Adventure', 'Comedy', 'Fantasy']",
Machine Robo: Butchigiri Battle Hackers,1987,6.18,Finished,31,"['Action', 'Sci-Fi']",
Monster Farm 5: Circus Caravan OVA - Kessei!! Orcoro Circus,2005,5.43,Finished,1,"['Action', 'Fantasy']",Game
Duel Masters King,2020,5.63,Finished,47,"['Action', 'Adventure', 'Comedy', 'Fantasy']",Source
Fire Emblem Heroes Book III Movie：Cohort of the Dead,2019,6.26,Finished,1,"['Action', 'Fantasy', 'Horror', 'Supernatural']",Game
Tian Yu,2017,5.96,Finished,13,"['Action', 'Adventure', 'Fantasy']",Game
Xi Xing Ji: Zaijian Wu Kong,2020,6.51,Finished,1,"['Action', 'Adventure', 'Fantasy']",Manga
Kinkyuu Hasshin Saver Kids,1991,6.61,Finished,50,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",Original
Sugata Sanshirou,1981,6.1,Finished,1,"['Action', 'Sports']",Novel
Ys IV: The Dawn of Ys,1993,5.68,Finished,1,"['Action', 'Adventure', 'Fantasy']",Game
Ultraman: Darkness Heels,0000,0.0,Not yet aired,?,"['Action', 'Sci-Fi']",Other
Maken Liner 0011 Henshin Seyo!,1972,5.27,Finished,1,"['Action', 'Sci-Fi']",
Space Gundam V,1983,5.4,Finished,1,"['Action', 'Comedy']",Original
Bada-ui Jeonseol Jangbogo,2002,5.95,Finished,26,"['Action', 'Adventure', 'Comedy', 'Mystery']",
Qin Shi Mingyue: Kong Shan Niao Yu,2014,6.43,Finished,3,"['Action', 'Fantasy']",Novel
Zegapain: STA,2024,0.0,Not yet aired,?,"['Action', 'Romance', 'Sci-Fi']",Original
Zetsubou Funsai Shoujo ∞ Amida,2020,6.38,Finished,1,"['Action', 'Drama', 'Fantasy']",Game
Xian Wu Cangqiong,2022,6.16,Finished,48,"['Action', 'Fantasy']",Original
Jin Zhan Fashi,2023,6.87,Finished,20,"['Action', 'Adventure', 'Fantasy']",Novel
Ippatsu Hicchuu!! Devander,2012,5.18,Finished,1,"['Action', 'Sci-Fi']",
Long Dao Qi Yuan,2005,5.54,Finished,1,"['Action', 'Fantasy']",Original
Vegeta Super Yasaijin ni Narou-hen,2015,5.27,Finished,1,['Action'],Other
"Soukou Kihei Votoms Vol.II: Highlights from the ""A.T.Votoms""",1985,6.05,Finished,1,"['Action', 'Drama', 'Sci-Fi']",Original
Wo Zai Xianjie Zheng Jifen,2022,6.25,Finished,40,"['Action', 'Fantasy']",Web novel
Kidou Senshi Gundam: Suisei no Majo Season 2 Recap,2023,6.16,Finished,1,"['Action', 'Sci-Fi']",Original
Chou Tokkyuu Hikarian,1997,6.11,Finished,156,"['Action', 'Adventure']",
Sanjougattai Transformers Go!,2013,5.11,Finished,10,"['Action', 'Sci-Fi']",Original
Katayoku no Khronos Gear,2012,0.0,Finished,1,"['Action', 'Sci-Fi']",Game
Wanpaku Tanteidan,1968,6.33,Finished,35,"['Action', 'Mystery']",
High & Low: G-Sword,2017,4.75,Finished,5,"['Action', 'Drama']",Other
Hinomaru Tarou: Musha Shugyou no Maki,1936,4.69,Finished,1,['Action'],Original
Kentauros no Densetsu,1987,5.7,Finished,1,"['Action', 'Drama']",Manga
Seikai no Senki II Special,2005,6.23,Finished,1,"['Action', 'Romance', 'Sci-Fi']",Light novel
Jinzou Konchuu Kabutoborg VxV,2006,6.01,Finished,52,"['Action', 'Comedy', 'Fantasy']",
Wo Jian Qile Yi Di Shuxing,2023,6.44,Finished,16,"['Action', 'Adventure', 'Fantasy']",Other
Knights of the Zodiac: Saint Seiya 3rd Season,2024,0.0,Not yet aired,?,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Manga
Pokemon Sun & Moon Planetarium,2017,6.2,Finished,1,"['Action', 'Adventure', 'Comedy', 'Fantasy']",Game
Cap Kakumei Bottleman DX,2022,5.98,Finished,51,['Action'],Game
Shinshuu Sudama-hen,1988,5.78,Finished,4,['Action'],Novel
Kaitei Shounen Marine,1969,6.16,Finished,65,"['Action', 'Adventure', 'Sci-Fi']",
Kinnikuman: Haresugata! Seigi Choujin,1985,6.32,Finished,1,"['Action', 'Comedy', 'Sports']",Manga
Meng Ta: Xue Mi Cheng,2018,5.91,Finished,13,"['Action', 'Adventure', 'Fantasy', 'Mystery', 'Supernatural']",Original
Wan Guo Zhi,2019,5.99,Finished,16,"['Action', 'Adventure', 'Romance']",Original
Play the Lupin: Clips x Parts Collection,2009,5.86,Finished,4,"['Action', 'Comedy']",Manga
Uchuu Ace,1965,5.81,Finished,52,"['Action', 'Adventure', 'Sci-Fi']",Manga
Kamen Rider Den-O: Imagin Anime 3,2010,6.17,Finished,12,"['Action', 'Adventure', 'Comedy']",
Wangu Xian Qiong IV: Yin Yue Cheng Pian,2020,5.94,Finished,12,"['Action', 'Adventure', 'Fantasy']",Novel
Fruity Samurai,2013,5.47,Finished,13,"['Action', 'Comedy']",Original
Yuan Zun,0000,0.0,Not yet aired,?,"['Action', 'Adventure', 'Fantasy']",Web novel
Ippatsu Kanta-kun,1977,6.2,Finished,53,"['Action', 'Adventure', 'Comedy', 'Sports']",Original
Pokemon Diamond & Pearl Atsumare! Pokemon Hoshi Matsuri,2008,6.24,Finished,1,"['Action', 'Adventure', 'Comedy', 'Fantasy']",Game
Shinrabanshou: Tenchi Shinmei no Shou,2014,5.4,Finished,1,"['Action', 'Fantasy']",Other
Zhen Wu Dianfeng 2nd Season,2023,7.03,Finished,52,"['Action', 'Adventure', 'Fantasy']",Original
Duel Masters King!,2021,0.0,Finished,43,"['Action', 'Adventure', 'Comedy', 'Fantasy']",Source
Zhan Qiannian,2022,6.64,Finished,16,"['Action', 'Adventure', 'Fantasy']",Manga
Hoshi to Tsubasa no Paradox,2018,5.62,Finished,2,"['Action', 'Sci-Fi']",Game
Si Hai Jing Qi,2018,5.93,Finished,12,"['Action', 'Adventure', 'Fantasy', 'Mystery']",Novel
Fanren Xiu Xian Chuan 3rd Season,2023,7.39,Airing,48,"['Action', 'Adventure', 'Fantasy']",Source
Super Doll Licca-chan: Licca-chan Zettai Zetsumei! Doll Knights no Kiseki,1999,6.01,Finished,1,"['Action', 'Adventure', 'Fantasy']",Original
Xun Jian,2022,6.02,Finished,12,"['Action', 'Adventure', 'Fantasy']",Web novel
Yamato Takeru: After War,1995,6.2,Finished,2,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Original
Install Pilot,2011,5.45,Finished,1,"['Action', 'Sci-Fi']",Original
Shibai Taroka,1993,5.92,Finished,2,"['Action', 'Comedy', 'Romance']",
Inazma Delivery: Dougyousha Attack-hen,2017,6.28,Finished,10,"['Action', 'Comedy', 'Sci-Fi']",Original
Tokyo Juushouden: Fuuma Gogyou Denshou,2001,5.21,Finished,3,"['Action', 'Adventure', 'Supernatural']",
Monkey Punch: Manga Katsudou Daishashin - Crime Mate Special,2005,5.58,Finished,1,"['Action', 'Comedy', 'Ecchi']",Manga
Xing Yuan Zhi Zhu,2022,5.93,Finished,48,"['Action', 'Fantasy']",Original
Katsura Hime,1937,5.07,Finished,1,"['Action', 'Comedy']",Original
Rude Lose Dance,2023,6.72,Finished,1,['Action'],Original
Hyouga Senshi Gaislugger,1977,5.88,Finished,20,"['Action', 'Sci-Fi']",Original
Gene Diver,1994,6.71,Finished,56,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Original
Kinnikuman: Seigi Choujin vs. Senshi Choujin,1986,6.38,Finished,1,"['Action', 'Comedy', 'Sports']",Manga
Doubutsu Mura no Daisodou,1942,4.96,Finished,1,['Action'],Original
Inferious Wakusei Senshi Gaiden Condition Green,1991,5.7,Finished,6,"['Action', 'Sci-Fi']",
Kanzen Shouri Daiteiou,2001,5.22,Finished,1,"['Action', 'Adventure', 'Sci-Fi']",Original
Zhui Xu,2023,7.13,Finished,12,"['Action', 'Comedy']",Novel
Ai Sky Tree 21,2012,4.37,Finished,1,['Action'],Original
Meimon! Daisan Yakyuu-bu,1988,6.57,Finished,40,"['Action', 'Sports']",
Buddy Spirits,2013,5.16,Finished,1,['Action'],Manga
Jian Yu Feng Yun 2nd Season,2023,6.6,Finished,52,"['Action', 'Adventure', 'Fantasy']",Original
Ylion to Callysia,2017,0.0,Finished,1,"['Action', 'Fantasy']",Original
Anhe Zhuan,2023,6.8,Airing,26,"['Action', 'Adventure', 'Mystery']",Web novel
Present made no Michinori,2009,4.77,Finished,1,['Action'],Original
Ni Tian Xieshen,2023,7.29,Airing,30,"['Action', 'Fantasy']",Web novel
Ultraman: Chou Toushi Gekiden - Suisei Senjin Tsuifon Toujou,1996,5.84,Finished,1,"['Action', 'Sci-Fi']",Other
Sangokushi II: Amakakeru Otoko-tachi,1986,6.22,Finished,1,['Action'],
Ginga Hyouryuu Vifam 13,1998,6.47,Finished,26,"['Action', 'Adventure', 'Sci-Fi']",
Shin Mashin Eiyuuden Wataru Majinzan,1989,6.28,Finished,2,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",
Karakuri Kengou Den Musashi Lord,1990,6.28,Finished,50,"['Action', 'Adventure']",Original
Jiu Tian Xuan Di Jue 3rd Season,2022,6.37,Finished,52,"['Action', 'Adventure', 'Fantasy']",Original
Akai Koudan Zillion Recaps,1987,5.85,Finished,3,"['Action', 'Adventure', 'Sci-Fi']",Mixed media
Denkou Chou Tokkyuu Hikarian,2002,6.22,Finished,52,"['Action', 'Adventure']",
Ginga Hyouryuu Vifam: Keito no Kioku - Namida no Dakkai Sakusen,1985,6.4,Finished,1,"['Action', 'Adventure', 'Sci-Fi']",Original
Shinsetsu Kachikachi Yama,1936,4.91,Finished,1,"['Action', 'Fantasy']",Original
Pokemon Advanced Generation Planetarium: Tenkuu Kara no Chousen,2004,6.31,Finished,1,"['Action', 'Adventure', 'Comedy', 'Fantasy']",Game
Shaonian Ge Xing: Feng Hua Xue Yue Pian Part 2,2022,7.04,Finished,16,"['Action', 'Adventure', 'Mystery']",Novel
An Jie Shen Shi,2020,6.06,Finished,22,"['Action', 'Fantasy']",Novel
Naked Wolves,2009,5.63,Finished,52,"['Action', 'Comedy', 'Sports']",Original
Bing Zhu Qi Hun,2022,6.09,Finished,12,"['Action', 'Adventure', 'Fantasy']",Original
Spheres,2003,5.98,Finished,26,"['Action', 'Fantasy']",
Jian Wangchao 2,2017,5.82,Finished,12,['Action'],Novel
Bakugan: Battle Planet Short Anime,2019,5.53,Finished,50,"['Action', 'Comedy', 'Fantasy']",Original
Jian Wang 3: Xia Gan Yi Dan Shen Jianxin 2nd Season,2019,6.26,Finished,12,"['Action', 'Adventure', 'Comedy']",Game
Oshougatsuda yo! Pokemon Special!,1999,5.88,Finished,1,"['Action', 'Adventure', 'Comedy', 'Fantasy']",Game
Ore no Sora Keiji-hen,1991,6.01,Finished,2,"['Action', 'Drama']",Manga
Sushi Ninja,2014,4.77,Finished,3,"['Action', 'Comedy', 'Fantasy']",Original
Kujakuou: Sengoku Tensei,2014,5.03,Finished,1,"['Action', 'Supernatural']",Source
Samuraider: Nazo no Tenkousei,1991,5.48,Finished,1,"['Action', 'Drama']",
Toukiden 2,2016,5.43,Finished,3,['Action'],Game
Legend of Lemnear: Kyokuguro no Tsubasa Valkisas Pilot Film,1998,5.32,Finished,1,"['Action', 'Adventure']",Original
Kinniku Banzuke: Kongou-kun no Daibouken!,2001,4.96,Finished,3,"['Action', 'Sports']",Other
Microid S,1973,6.27,Finished,26,"['Action', 'Sci-Fi']",Manga
Raldessia Chronicles,2013,5.16,Finished,1,"['Action', 'Adventure']",Game
SF Saiyuuki Starzinger (Movie),1979,5.55,Finished,1,"['Action', 'Adventure', 'Sci-Fi']",Original
Bai She Chuan: Bai Suzhen,0000,0.0,Not yet aired,1,"['Action', 'Fantasy', 'Romance']",Other
Sangokushi: Dai Ni Bu - Choukou Moyu!,1993,6.56,Finished,1,['Action'],Novel
Okawari-Boy Starzan-S,1984,6.53,Finished,34,"['Action', 'Adventure', 'Sci-Fi']",Original
Rebirth Moon Divergence,2005,4.69,Finished,1,"['Action', 'Fantasy']",Game
Wan Yu Zhi Wang,2022,5.79,Finished,24,"['Action', 'Fantasy']",Source
Xi Xing Ji: Chongsheng Pian,2022,6.68,Finished,12,"['Action', 'Adventure', 'Fantasy']",Manga
Hi Gekiga Ukiyoe Senya Ichiya,1969,5.28,Finished,1,"['Action', 'Hentai']",
Xia Lan,2012,5.86,Finished,156,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Supernatural']",Original
Sankou to Tako: Hyakumanryou Chinsoudou,1933,5.02,Finished,1,['Action'],Original
Virtua Fighter: Costomize Clip,1997,5.94,Finished,1,"['Action', 'Drama']",Game
Chou Supercar Gattiger,1977,6.22,Finished,25,"['Action', 'Sci-Fi']",
Mu Wang Zhi Wang: Han Tie Dou,2017,6.2,Finished,21,"['Action', 'Mystery', 'Romance']",Original
Jing: Shuang Cheng,2021,6.34,Finished,18,"['Action', 'Adventure', 'Fantasy']",Novel
Project HAL,2015,5.68,Finished,3,['Action'],Original
Soul Reviver,2013,5.09,Finished,1,"['Action', 'Supernatural']",Manga
Untitled World,2020,6.55,Finished,1,"['Action', 'Sci-Fi']",Game
Dahua Zhi Shaonian You,2020,5.85,Finished,16,['Action'],Game
Onikiri Musume Saisen,2014,6.11,Finished,1,['Action'],Original
Shi Wan Ge Leng Xiaohua Movie 1,2015,6.25,Finished,1,"['Action', 'Adventure', 'Comedy', 'Fantasy']",Web manga
Street Fighter IV: Aftermath,2008,6.06,Finished,4,['Action'],Game
Shiritsutantei: Toki Shouzou Trouble Note - Hard & Loose,1992,5.41,Finished,1,"['Action', 'Mystery']",Manga
Cyborg 009: The Cyborg Soldier - Yomi no Gunzou,2002,5.99,Finished,1,"['Action', 'Adventure', 'Sci-Fi']",Manga
Duel Masters Win,2022,0.0,Finished,29,"['Action', 'Adventure', 'Comedy', 'Fantasy']",Source
Shen Lan Qi Yu Wushuang Zhu: Tianmo Pian,2023,7.43,Finished,15,"['Action', 'Fantasy']",Web novel
Twin Bee Paradise,1998,6.02,Finished,4,"['Action', 'Adventure']",Game
Ai to Shi,2013,5.37,Finished,1,['Action'],Original
Chouon Senshi Borgman: Madnight☆Gigs!,1989,5.87,Finished,1,"['Action', 'Sci-Fi']",Other
Shu Tian Fu Mo Lu,2023,6.72,Finished,16,"['Action', 'Adventure', 'Fantasy']",
Nakanaori,2011,4.7,Finished,1,['Action'],Original
Wu Geng Ji 4th Season Part 2,2023,6.64,Finished,18,"['Action', 'Fantasy', 'Supernatural']",Manga
Hei Mao Jing Zhang,1984,5.51,Finished,5,"['Action', 'Adventure', 'Comedy']",Original
Aoshi Jiuchong Tian,2023,7.08,Finished,12,"['Action', 'Adventure', 'Fantasy']",Web novel
"Kaitei Daisensou: Ai no 20,000 Miles",1981,5.26,Finished,1,"['Action', 'Adventure']",Novel
Master of Torque 3,2016,4.87,Finished,1,"['Action', 'Sci-Fi']",Original
Go! Samurai,2015,5.57,Finished,1,['Action'],Original
Touyama Sakura Uchuu Chou: Yatsu no Na wa Gold,1988,5.31,Finished,1,"['Action', 'Sci-Fi']",
Future GPX Cyber Formula Graffiti,1992,6.32,Finished,1,"['Action', 'Sci-Fi']",Original
MonHun Nikki Girigiri Airou Mura G,2011,5.91,Finished,13,"['Action', 'Comedy']",Game
Yu-Gi-Oh! Card Game: The Chronicles,2024,7.29,Finished,1,['Action'],Card game
Guan Hai Ce,2018,5.66,Finished,16,"['Action', 'Fantasy']",Original
Nanocore 2nd Season,2016,6.16,Finished,10,"['Action', 'Sci-Fi']",Original
Shouxi Yu Ling Shi 2,2021,6.13,Finished,60,"['Action', 'Fantasy']",Original
