Anime Title,Year Aired,Rating,Status,Number of Episode,Genre,Source
Soul Link Picture Drama,2006,5.48,Finished,3,"['Romance', 'Sci-Fi']",Visual novel
Hua Jianghu: Bei Mo Ting,2016,6.04,Finished,40,"['Adventure', 'Fantasy', 'Romance']",Original
Otohime Connection,1991,5.95,Finished,1,"['Drama', 'Mystery', 'Romance', 'Slice of Life']",Source
Shenyi Jiu Xiaojie,2021,6.56,Finished,60,"['Fantasy', 'Romance']",Novel
Azuki-chan the Movie,1995,6.14,Finished,1,"['Comedy', 'Romance', 'Slice of Life']",Manga
Hoshikuzu Paradise,1991,5.29,Finished,1,"['Comedy', 'Romance']",
Red Shoes,2019,6.89,Finished,1,"['Comedy', 'Romance']",Original
Sita Wihayeo,2020,6.12,Finished,1,"['Drama', 'Fantasy', 'Romance']",Web manga
Hua Jianghu: Bu Liang Ren II,2016,6.25,Finished,40,"['Adventure', 'Drama', 'Romance']",Original
Nine: Original-ban,1983,6.0,Finished,1,"['Romance', 'Sports']",Manga
Houkago no Tinker Bell,1992,5.38,Finished,1,"['Comedy', 'Drama', 'Mystery', 'Romance', 'Slice of Life']",Light novel
Kakyuusei (TV): Hajimemashite Tina!,2000,5.49,Finished,1,"['Romance', 'Sci-Fi']",Visual novel
Kurumiwari Ningyou,1979,6.15,Finished,1,"['Drama', 'Fantasy', 'Romance']",
"Kiss made, Ato 1-byou.",2018,0.0,Finished,30,['Romance'],Web manga
Moero Arthur: Hakuba no Ouji,1980,6.38,Finished,22,"['Adventure', 'Drama', 'Romance']",
Break-Age,1999,5.57,Finished,1,"['Romance', 'Sci-Fi']",Manga
Totsugeki! Pappara-tai,1998,6.2,Finished,25,"['Action', 'Adventure', 'Comedy', 'Romance', 'Sci-Fi']",Manga
Mellow (Music),2023,6.93,Finished,1,['Romance'],Manga
Super Secret,2020,6.23,Finished,22,"['Comedy', 'Romance', 'Supernatural']",Web manga
Versailles no Bara: Moetsukita Bara no Shouzou,1980,0.0,Finished,1,"['Drama', 'Romance']",Manga
Tabun,2020,7.08,Finished,1,['Romance'],Novel
Gekkou no Pierce: Yumemi to Gin no Bara no Kishidan,1991,5.67,Finished,1,"['Fantasy', 'Mystery', 'Romance']",Light novel
Aitsu to Lullaby: Suiyobi no Cinderella,1987,5.85,Finished,1,"['Drama', 'Romance']",Manga
Debu to Love to Ayamachi to!,0000,0.0,Not yet aired,?,"['Comedy', 'Romance']",Manga
Steady x Study,2004,5.06,Finished,1,['Romance'],Visual novel
Taishou Roman,2021,6.84,Finished,1,['Romance'],Novel
Hai! Akko desu,1988,6.85,Finished,164,"['Romance', 'Slice of Life']",Manga
High School! Kimengumi (Movie),1986,6.13,Finished,1,"['Comedy', 'Romance']",Manga
Nine 2: Koibito Sengen,1983,6.02,Finished,1,"['Romance', 'Sports']",Manga
Vivi,2012,6.02,Finished,1,"['Adventure', 'Fantasy', 'Romance']",Original
Genroku Koi Moyou: Sankichi to Osayo,1934,4.76,Finished,1,"['Adventure', 'Romance']",Original
Mao Yao de Huo Han,2018,6.49,Finished,20,"['Fantasy', 'Romance']",Web manga
Ogaki Matsuri ni Ikou yo!,2020,5.66,Finished,1,['Romance'],Source
Pan to Boku no Momo-chan,2018,0.0,Finished,20,"['Comedy', 'Drama', 'Romance', 'Slice of Life']",Web manga
Bishoujo Animerama: Minami no Watashi no Heart ni Tacchi Shite...,1989,4.75,Finished,1,"['Romance', 'Hentai']",
Lemon Angel YJ-ban,1990,5.63,Finished,2,['Romance'],Manga
Kizuna (Special),2012,5.73,Finished,1,"['Drama', 'Romance', 'Slice of Life']",Original
Honoo no Alpenrose,1986,6.08,Finished,2,"['Drama', 'Romance']",Manga
Zegapain: Olta Moda-hen,0000,0.0,Not yet aired,?,"['Action', 'Romance', 'Sci-Fi']",Original
Seikai no Senki II Special,2005,6.22,Finished,1,"['Action', 'Romance', 'Sci-Fi']",Light novel
Haru Dorobou,2021,6.9,Finished,1,"['Drama', 'Romance']",Original
Kaede New Town,2007,4.86,Finished,1,"['Comedy', 'Romance', 'Slice of Life']",Original
Wan Guo Zhi,2019,5.99,Finished,16,"['Action', 'Adventure', 'Romance']",Original
Anata ga Furikaeru Toki,1993,5.17,Finished,1,['Romance'],Other
Itoshi no Betty Mamonogatari,1986,5.06,Finished,1,"['Fantasy', 'Romance']",Manga
Nemuranu Machi no Cinderella: Hirose Ryouichi - Memorial Date,2012,5.35,Finished,1,['Romance'],Original
Mahou no Tenshi Creamy Mami: Zutto Kitto Motto,1998,5.79,Finished,1,"['Fantasy', 'Romance', 'Sci-Fi']",Original
Higeki no Genkyou to Naru Saikyou Gedou Last Boss Joou wa Tami no Tame ni Tsukushimasu. Mini,2023,5.8,Finished,12,"['Fantasy', 'Romance']",Light novel
Zukkoke Knight: Don De La Mancha,1980,5.55,Finished,23,"['Adventure', 'Comedy', 'Romance']",
Nippon-ichi no Otoko no Tamashii 2,1999,5.88,Finished,16,"['Comedy', 'Romance']",
Shibai Taroka,1993,5.92,Finished,2,"['Action', 'Comedy', 'Romance']",
Nine: Kanketsu-hen,1984,6.01,Finished,1,"['Romance', 'Sports']",Manga
Kumo wo Kou,2022,6.39,Finished,1,['Romance'],
Pelican Road Club Caroucha,1986,5.61,Finished,1,"['Drama', 'Romance']",Manga
Dakaretai Onna,1990,4.99,Finished,2,"['Romance', 'Hentai']",
Hua Jianghu: Bu Liang Ren III,2018,6.28,Finished,40,"['Drama', 'Fantasy', 'Romance']",Original
Anisava,2013,5.49,Finished,13,"['Comedy', 'Romance']",Source
Shiratori Reiko de Gozaimasu!,1990,5.38,Finished,1,"['Comedy', 'Romance']",Manga
Renai Saiban,2014,6.61,Finished,1,['Romance'],Original
Re:I Am,2013,6.17,Finished,1,['Romance'],Original
Tenshi no Shippo Chu!: Tenshi no Utagoe,2004,6.1,Finished,1,"['Fantasy', 'Romance']",
Musunde Hiraite,2018,0.0,Finished,30,"['Comedy', 'Romance', 'Slice of Life']",Manga
Chiisana Koi no Monogatari: Chichi to Sally Hatsukoi no Shiki,1984,5.98,Finished,1,['Romance'],Manga
Bai She Chuan: Bai Suzhen,0000,0.0,Not yet aired,1,"['Action', 'Fantasy', 'Romance']",Other
Shanshen Yu Xiaozao,2021,0.0,Finished,18,"['Fantasy', 'Romance', 'Slice of Life', 'Supernatural']",Manga
The Kabocha Wine: Nita no Aijou Monogatari,1984,5.98,Finished,1,"['Comedy', 'Romance']",
Mu Wang Zhi Wang: Han Tie Dou,2017,6.2,Finished,21,"['Action', 'Mystery', 'Romance']",Original
Seishun Fuufu Monogatari: Koiko no Mainichi,1989,5.46,Finished,2,"['Comedy', 'Drama', 'Romance', 'Ecchi']",Manga
Kindan Joshi,2020,4.93,Finished,5,"['Comedy', 'Romance']",Original
Ero◆Lover,2019,0.0,Finished,30,"['Romance', 'Ecchi']",Manga
Kobayashi-san no Tsundere Kouza,2022,5.74,Finished,15,"['Comedy', 'Fantasy', 'Romance']",Light novel
Kami nomi zo Shiru Sekai PV,2010,5.84,Finished,1,['Romance'],Manga
Kokoro no Chikara,1931,5.05,Finished,1,"['Adventure', 'Romance']",
Puttsun Make Love,1987,6.02,Finished,6,"['Comedy', 'Romance', 'Ecchi']",Manga
Eiyuu Banka Koushi-den,1995,6.1,Finished,1,"['Adventure', 'Drama', 'Romance']",
World End Economica,0000,0.0,Not yet aired,1,"['Adventure', 'Romance', 'Sci-Fi']",Visual novel
"Rainbow Finder: Tokimeki wa, Sugu Soba ni.",2021,5.92,Finished,3,"['Romance', 'Slice of Life']",Original
Huyao Xiao Hongniang: Wu Mu,2023,0.0,Finished,12,"['Comedy', 'Romance', 'Supernatural']",Manga
Genji Fantasy: Neko ga Hikaru Genji ni Koi wo Shita,2019,0.0,Finished,1,"['Fantasy', 'Romance']",Novel
Tokimeki Tonight Recaps,1988,5.95,Finished,2,"['Comedy', 'Fantasy', 'Romance']",
"Sagashita no wa Oheya, Mitsuketa no wa Mirai",2013,5.69,Finished,1,"['Romance', 'Slice of Life']",Original
Saru Getchu: On Air 2nd,2006,5.93,Finished,51,"['Adventure', 'Comedy', 'Fantasy', 'Romance']",Game
Hua Jianghu: Bu Liang Ren V,2022,6.5,Finished,12,"['Drama', 'Fantasy', 'Romance']",Original
Moon Effect,2021,6.32,Finished,1,"['Romance', 'Supernatural']",Source
Watashi no Ashinaga Ojisan Specials,2001,6.24,Finished,2,"['Comedy', 'Romance']",Novel
Bollogi Iyagi,2003,5.33,Finished,1,"['Avant Garde', 'Drama', 'Romance']",Original
Tensei Akujo no Kuro Rekishi,0000,0.0,Not yet aired,?,"['Comedy', 'Fantasy', 'Romance']",Manga
Rouge: Lady's Comic Video,1997,0.0,Finished,2,"['Drama', 'Romance']",
Ogami Matsugorou,1989,5.58,Finished,1,"['Action', 'Romance']",
Scramble Kousai feat. Hatsune Miku,2019,6.43,Finished,1,['Romance'],Original
Mu Wang Zhi Wang: Xuan Guan Si,2017,6.21,Finished,20,"['Action', 'Mystery', 'Romance']",Original
Jiangtun: Feng Shi Wu,2024,0.0,Finished,1,"['Adventure', 'Fantasy', 'Romance']",Original
Ruri-iro Princess,1992,0.0,Finished,2,['Romance'],Manga
Twilight Little Star,2023,5.99,Finished,1,['Romance'],Original
Hakusai Anime,2013,5.5,Finished,4,"['Comedy', 'Romance']",Original
Heart Cocktail Again,2003,6.25,Finished,1,['Romance'],Manga
Starlight Scramble Renai Kouhosei,1998,5.57,Finished,2,"['Action', 'Romance', 'Sci-Fi']",Game
Kurae! Telepathy,2023,6.4,Finished,1,['Romance'],
Tenka Touitsu Koi no Ran: Shutsujin! Saika 4-nin Shuu,2018,0.0,Finished,4,"['Drama', 'Romance']",Game
Shaonian Jinyiwei 2nd Season,2017,6.23,Finished,13,"['Action', 'Adventure', 'Mystery', 'Romance']",Original
Otoko to Onna to Inu,1964,4.61,Finished,1,"['Avant Garde', 'Comedy', 'Romance']",
Wanneng Lian Ai Zahuo Dian,2023,7.41,Finished,16,"['Fantasy', 'Romance']",Manga
Choujikuu Seiki Orguss Memorial,1985,5.54,Finished,2,"['Action', 'Adventure', 'Romance', 'Sci-Fi']",Original
Samurai,1965,4.55,Finished,1,"['Drama', 'Romance']",Original
Joukyuusei,1985,5.95,Finished,1,['Romance'],Original
Trapp Ikka Monogatari Specials,2001,6.28,Finished,2,"['Drama', 'Romance']",
So-na-gi,2017,0.0,Finished,1,"['Drama', 'Romance']",Other
Ohayou! Spank (Movie),1982,6.02,Finished,1,"['Comedy', 'Romance', 'Slice of Life']",
Asa ga Kuru mae ni: Sasurai Version,2010,5.55,Finished,1,['Romance'],
Rainbow Signal: Hi-Fi Set,1985,5.87,Finished,1,"['Fantasy', 'Romance']",Music
Aries: Shinwa no Seizakyuu,1990,0.0,Finished,1,"['Fantasy', 'Romance', 'Supernatural']",Manga
Shiohi Girls: Vongole Bianco,2019,0.0,Finished,48,['Romance'],Other
Xian Jian Qi Xia Zhuan: Huan Li Jing,2019,0.0,Finished,2,"['Action', 'Fantasy', 'Romance']",Game
Honoo no Alpenrose: Ai no Symphony Ongaku-hen,0000,5.81,Finished,1,"['Drama', 'Romance']",Manga
Michitekuru Toki no Mukou ni,1991,0.0,Finished,1,"['Adventure', 'Fantasy', 'Romance']",Novel
Yokohama Bakkure-tai,1993,0.0,Finished,4,"['Action', 'Comedy', 'Romance']",Source
Monogatari no Aru Satou,2017,5.95,Finished,1,['Romance'],Original
Bokutachi no Kidzuki-hen,2019,5.5,Finished,1,['Romance'],Original
Zhihao Beipan Diqiule,2021,0.0,Finished,72,"['Comedy', 'Drama', 'Romance', 'Sci-Fi']",Web manga
"Baito-saki wa ""Aku no Soshiki""!?",2017,0.0,Finished,10,"['Action', 'Comedy', 'Romance']",Novel
White Tree,2014,5.57,Finished,1,['Romance'],Music
Hua Jianghu: Huan Shi Men Sheng 2nd Season,2021,0.0,Finished,19,"['Drama', 'Fantasy', 'Mystery', 'Romance']",Original
Suki da,2022,6.57,Finished,1,['Romance'],Novel
Hope,2018,6.13,Finished,1,['Romance'],Original
Chalk-iro no People,1988,0.0,Finished,1,['Romance'],
Chuuhai Lemon: Love 30s - Ame ni Nurete mo,1985,5.8,Finished,1,"['Comedy', 'Drama', 'Romance']",
Aitakute,2021,6.55,Finished,1,['Romance'],Original
Hua Jianghu: Bu Liang Ren IV,2021,6.48,Finished,13,"['Drama', 'Fantasy', 'Romance']",Original
Suiyoubi no Yakusoku,2020,6.46,Finished,1,['Romance'],Original
Niji ni Mukatte,1977,5.59,Finished,1,"['Award Winning', 'Romance']",Original
Tsuyoshi Shikkari Shinasai: Tsuyoshi no Time Machine de Shikkari Shinasai,1993,0.0,Finished,1,"['Comedy', 'Drama', 'Romance', 'Slice of Life']",Manga
Yamaguchi Sanchi no Tsutomu-kun,1976,4.92,Finished,1,['Romance'],Original
Kagami,1960,5.17,Finished,1,['Romance'],Original
Kurumiwari Ningyou (2014),2014,0.0,Finished,1,"['Drama', 'Fantasy', 'Romance']",
Hua Jianghu: Bu Liang Ren VI,2023,0.0,Finished,12,"['Action', 'Drama', 'Fantasy', 'Romance']",Original
Shounen Sunday CM: Hayate no Gotoku!,2007,5.56,Finished,1,"['Action', 'Comedy', 'Romance']",Manga
Kagee Grimm Douwa,1980,0.0,Finished,52,"['Adventure', 'Drama', 'Fantasy', 'Romance', 'Supernatural']",
Aishiteru (2010),2010,5.22,Finished,1,['Romance'],Original
Jiyuantai Qihao,2020,0.0,Finished,1,"['Drama', 'Romance']",Original
Kirari Kagayaku,2017,6.1,Finished,1,"['Romance', 'Slice of Life']",Original
Macross (Shinsaku Animation),0000,0.0,Not yet aired,?,"['Action', 'Romance', 'Sci-Fi']",Original
47 Todoufuken Specials,2012,5.7,Finished,2,"['Comedy', 'Romance']",
Heisei no Cinderella: Kiko-sama Monogatari,1990,5.51,Finished,1,['Romance'],
Kenka no Ato wa,1988,5.41,Finished,1,['Romance'],Music
Kagee Mukashibanashi,1976,0.0,Finished,65,"['Adventure', 'Drama', 'Fantasy', 'Romance', 'Supernatural']",
Pi Zhe Lang Pi De Yang,2023,0.0,Finished,16,"['Adventure', 'Comedy', 'Fantasy', 'Romance']",Manga
Geunyeoneun Yeppeotda,2008,0.0,Finished,1,"['Comedy', 'Drama', 'Romance']",Original
Onegai☆Teacher: Experience,2014,0.0,Finished,1,"['Drama', 'Romance', 'Sci-Fi']",Original
Polaris,2013,6.34,Finished,1,['Romance'],Original
Yuki no Furu Machi,2012,5.97,Finished,1,['Romance'],Original
Suteki na Okurimono,2019,6.12,Finished,1,"['Romance', 'Supernatural']",Original
Kachou Fuugetsu (Music),2017,6.25,Finished,1,['Romance'],Original
Nushen You Dian Ling,2023,0.0,Finished,18,"['Romance', 'Supernatural']",Manga
Oni no Hanayome wa Taberaretai,2021,0.0,Finished,2,"['Romance', 'Supernatural']",Manga
Damen's Walker,2010,0.0,Finished,12,"['Comedy', 'Romance']",Original
Subarashii Shin Sekai,2021,6.34,Finished,1,['Romance'],Original
Kagee Aesop Monogatari,1978,0.0,Finished,26,"['Adventure', 'Drama', 'Fantasy', 'Romance', 'Supernatural']",
Shippo no Kimochi,1986,5.55,Finished,1,['Romance'],Original
Tokai no Butchy,1995,0.0,Finished,1,['Romance'],
Mu Wang Zhi Wang: You Du Zhan,2019,0.0,Finished,26,"['Action', 'Adventure', 'Romance']",
Sollo Talchul Gwi,2015,0.0,Finished,1,"['Romance', 'Supernatural']",Original
San Jian Hao Zhi Ban Mian Ren,2016,0.0,Finished,12,"['Action', 'Adventure', 'Fantasy', 'Romance']",Original
Honoo no Alpenrose: Sweet Memory Ongaku-hen,0000,0.0,Finished,1,"['Drama', 'Romance']",Manga
Naeil-eun Pyeongbeomhae Jilgeoya,2008,5.54,Finished,1,"['Romance', 'Sci-Fi']",Original
Wedding Park,2018,0.0,Finished,2,['Romance'],Original
Otoko wa Tsurai yo: Torajirou Wasurenagusa,1998,0.0,Finished,1,"['Comedy', 'Romance']",Other
Bijutsu Kyouiku,2013,5.66,Finished,1,"['Comedy', 'Drama', 'Romance']",Original
Boku no Oldies wa All Color,1987,0.0,Finished,1,['Romance'],Manga
Shounen Sunday CM: Tenshi na Konamaiki,1999,5.56,Finished,1,"['Comedy', 'Romance']",Manga
Heart Cocktail Colorful: Fuyu-hen,2023,0.0,Finished,5,['Romance'],Original
Nagseo feat. Yerin Baek,2019,5.75,Finished,1,['Romance'],Original
Tenuto,2013,5.81,Finished,1,['Romance'],Original
"Die, Please!",2023,0.0,Finished,11,"['Fantasy', 'Romance']",Web manga
Suntory Can Beer CMs,1983,5.92,Finished,9,['Romance'],Other
Ran Xia,2023,0.0,Finished,16,"['Action', 'Comedy', 'Romance']",Manga
Jidou Bungaku Library,0000,0.0,Finished,6,"['Drama', 'Fantasy', 'Romance', 'Supernatural']",
Kimi no Suki ni Deaou.,2021,5.84,Finished,2,['Romance'],Source
Nogiku no Haka,2000,0.0,Finished,1,"['Drama', 'Romance']",
Oyone to Mattsan: Ai no Uta,1990,0.0,Finished,1,['Romance'],
Ni De Rensheng Shi Wo Lai Chi Le,2023,0.0,Finished,16,['Romance'],Manga
Mannequin,2023,6.28,Finished,1,['Romance'],Original
The Forgotten Princess Just Wants Peace,2023,0.0,Finished,10,"['Fantasy', 'Romance']",Web novel
Yogishayo Isoge,1994,5.45,Finished,1,['Romance'],Original
Mouseman: Ai no Katamari,2020,0.0,Finished,1,"['Drama', 'Romance', 'Sci-Fi']",Original
Replicant,2013,5.76,Finished,1,"['Romance', 'Slice of Life']",Music
Soratobu Penguin,1989,0.0,Finished,1,['Romance'],Original
Aisu,2019,5.38,Finished,1,"['Adventure', 'Comedy', 'Drama', 'Romance', 'Sci-Fi']",Original
Make Love,2020,5.91,Finished,1,"['Romance', 'Sci-Fi']",Original
Puniru wa Kawaii Slime,0000,0.0,Not yet aired,?,"['Comedy', 'Romance']",Manga
My Boy,1986,5.53,Finished,1,['Romance'],Original
Suki Datta (Hazu Datta),2022,6.09,Finished,1,['Romance'],Original
Long Wang Dian,2021,0.0,Finished,50,"['Action', 'Comedy', 'Romance']",Web manga
Shu Ling Ji 3,2022,0.0,Finished,60,"['Action', 'Fantasy', 'Romance']",Web novel
Observing Elena Evoy,2023,0.0,Finished,12,"['Fantasy', 'Romance']",Web manga
Kongjwi & Patjwi,1978,0.0,Finished,1,"['Fantasy', 'Romance']",
Demon Queen Just Wants to Make Peace,2023,0.0,Finished,10,"['Fantasy', 'Romance']",Web manga
Boku no Me wa Neko no Me,1992,5.63,Finished,1,['Romance'],Original
Sayonara Natsu no Hi,2021,6.15,Finished,1,['Romance'],Original
Tsuki no Buranko,1984,5.55,Finished,1,['Romance'],Original
Hong Cheon-Gi PV,2021,0.0,Finished,1,['Romance'],Manga
Kimagure Orange☆Road: Summarized Edition,1988,0.0,Finished,1,"['Comedy', 'Drama', 'Romance']",Manga
Iljimae,2009,0.0,Finished,26,"['Action', 'Drama', 'Romance']",Other
Ivy,2017,5.84,Finished,1,['Romance'],Original
Dase! Ikevo Gakuen,2019,0.0,Finished,4,"['Comedy', 'Romance']",Original
Hiyoko Buta no Theme Part 2.,2001,0.0,Finished,1,['Romance'],Original
Akaito,2015,0.0,Finished,2,"['Drama', 'Romance']",Manga
Minna ga Shitteru: Kokoro Atatamaru Natsukashii  Ohanashi Series,0000,0.0,Finished,20,"['Adventure', 'Fantasy', 'Romance', 'Supernatural']",Other
Two on the Road: Itsumo Futari de,1992,0.0,Finished,2,['Romance'],Original
Period of the Mouseman,2018,0.0,Finished,1,"['Drama', 'Romance', 'Sci-Fi']",Original
Wakusei,2020,0.0,Finished,1,['Romance'],Original
Byeoli Bichnaneun Bame,2017,0.0,Finished,1,['Romance'],Original
Uchuu Sanpo,2023,0.0,Finished,1,['Romance'],Original
Long Wang Dian 2nd Season,2022,0.0,Airing,75,"['Action', 'Comedy', 'Romance']",Web manga
Asi Yu Xiao Liangdang,2020,0.0,Airing,?,"['Comedy', 'Fantasy', 'Romance']",Original
Iikaereba,2015,0.0,Finished,1,['Romance'],Original
Kashura II,2001,0.0,Finished,1,"['Action', 'Comedy', 'Romance']",Original
Nijiiro Love Letter,2009,0.0,Finished,1,['Romance'],Original
Okaeri,2022,0.0,Finished,1,['Romance'],Original
The Kabocha Wine: Ore to Aitsu no Shinkon Ryokou!?,1982,0.0,Finished,1,"['Comedy', 'Romance']",Manga
Heart,2011,0.0,Finished,1,['Romance'],Original
Jiaren Jiu Jia Hui Tailang,2017,0.0,Finished,24,"['Comedy', 'Romance']",Original
Shenyi Jiu Xiaojie 2nd Season,2024,0.0,Airing,?,"['Fantasy', 'Romance']",Novel
Yoru to Itoshii,2022,0.0,Finished,1,['Romance'],Original
Suiyoubi no Yakusoku: Another Story,2020,0.0,Finished,1,['Romance'],Original
Dai Ichiya,2023,0.0,Finished,1,['Romance'],Original
Koi wa Elevator,2014,0.0,Finished,1,['Romance'],Original
Arigatou: Kokoro no Bara,2006,0.0,Finished,1,['Romance'],
Accept,2020,0.0,Finished,1,"['Drama', 'Romance']",Original
Ai ga Tarinai yo,2010,0.0,Finished,1,['Romance'],Original
667-tsuu no Love Letter,2023,0.0,Finished,1,['Romance'],Other
Neoui Moseub,2021,0.0,Finished,1,['Romance'],Original
Summer is Over feat. Mai Anna,2021,0.0,Finished,1,"['Avant Garde', 'Romance']",Original
Shinbigan,2023,0.0,Finished,1,['Romance'],Original
Simple,2022,0.0,Finished,1,['Romance'],Original
Koshaberi Biyori,2023,0.0,Finished,1,['Romance'],Original
"Uri, Dasi",2022,0.0,Finished,1,['Romance'],Web manga
Heart Cocktail Colorful: Natsu-hen,2023,0.0,Finished,5,['Romance'],Original
Heart Cocktail Colorful: Haru-hen,2023,0.0,Finished,5,['Romance'],Manga
No More Princes,2023,0.0,Finished,3,"['Fantasy', 'Romance']",Web novel
Ten made Todoke,2019,0.0,Finished,1,['Romance'],Original
Yu Shi,2006,0.0,Finished,1,"['Adventure', 'Drama', 'Romance']",Original
Leer he Guoguo,2021,0.0,Airing,?,"['Comedy', 'Romance']",Original
Bamgwa Byeol-ui Nolae,2016,0.0,Finished,1,['Romance'],Original
Andersen,2023,0.0,Finished,1,['Romance'],Original
Ming Ji,2007,0.0,Finished,1,['Romance'],Original
Ming Ji 2: Chu Zhi Lian,2010,0.0,Finished,1,['Romance'],Original
No Matter What,2016,0.0,Finished,1,['Romance'],Original
Ming Ji 3: Qushe,2010,0.0,Finished,1,['Romance'],Original
See You on Our Veranda,2023,0.0,Finished,10,['Romance'],Web novel
Ai no Sungekijou,2014,0.0,Finished,1,['Romance'],Original
Destiny,2021,0.0,Finished,1,"['Avant Garde', 'Comedy', 'Romance']",Original
Season of Change,2022,0.0,Finished,10,"['Drama', 'Romance']",Web manga
Chuuchuu,2015,0.0,Finished,1,"['Avant Garde', 'Romance']",Original
Hudie Meng: Liang Shan Bo yu Zhu Ying Tai,2004,0.0,Finished,1,"['Drama', 'Romance']",Other
Ming Ji 4: Chenfeng Zhuiyi,2014,0.0,Finished,1,['Romance'],Original
Ai Ni Zhidao Shijie Jintou,2017,0.0,Finished,1,['Romance'],Original
Boyfriend (Music),2013,0.0,Finished,1,['Romance'],Original
Nostalgia,2017,0.0,Finished,1,['Romance'],Original
Son to Uso,2007,0.0,Finished,1,['Romance'],Original
Way,2021,0.0,Finished,1,"['Avant Garde', 'Romance']",Original
Go! Go! Jupiter,2008,0.0,Finished,1,"['Romance', 'Sci-Fi']",Original
K-Drama,2015,0.0,Finished,1,['Romance'],Original
100 Gaji Gobaeg,2023,0.0,Finished,1,['Romance'],Original
Diao Man Gonzhu Gan Fu Ma,2004,0.0,Finished,1,"['Fantasy', 'Romance']",Other
Wo de Laopo Shi Zhi Mao,2013,0.0,Finished,1,"['Fantasy', 'Romance']",Original
Sonzai,2020,0.0,Finished,1,['Romance'],Original
Non-sugar,2020,0.0,Finished,1,['Romance'],Original
Huo Feng Zhong Tian,2023,0.0,Finished,1,"['Drama', 'Romance']",Book
Yueding,2021,0.0,Finished,1,['Romance'],Original
Fuyu no Tokimeki,2018,0.0,Finished,1,['Romance'],Original
Xihu Chuanqi,2014,0.0,Finished,1,"['Fantasy', 'Romance']",
Byeol Tteol-eojinda (I Do),2023,0.0,Finished,1,['Romance'],Original
Huixiang,2003,0.0,Finished,1,['Romance'],Original
Natsukashii Mirai,2023,0.0,Finished,1,['Romance'],Original
Fumidukai,2004,0.0,Finished,1,['Romance'],Original
Be My Bride,2012,0.0,Finished,1,['Romance'],Music
Yunduan Di Rizi,2007,0.0,Finished,26,['Romance'],Original
Salangeun Oneuldo Malgeum,2016,0.0,Finished,1,['Romance'],Other
Salangi Ona Bom,2017,0.0,Finished,1,['Romance'],Other
Shaonian Ga Ma Lan,1999,0.0,Finished,1,"['Drama', 'Romance']",
"Nuhai, Ni De Yi Fenzhong You Duo Zhang",2006,0.0,Finished,1,['Romance'],Original
Waitan 520,2006,0.0,Finished,26,"['Drama', 'Romance']",Original
Sakura Kimi Watashi,2024,0.0,Finished,1,['Romance'],Other
Niu Lang Zhi Nu,2018,0.0,Finished,1,['Romance'],Other
Nigella,2021,0.0,Finished,1,['Romance'],Original
Qinggan Dongwuyuan,2006,0.0,Finished,5,"['Comedy', 'Romance']",Original
"Spoon no Hatsukoi: Ah, Suki da yo Baby",2018,0.0,Finished,1,"['Gourmet', 'Romance']",Original
Romantic ga Tomaranai,2012,0.0,Finished,1,['Romance'],Music
Magical: Gongjuleul Usgyeola,2020,0.0,Finished,1,"['Drama', 'Romance']",Original
Love Letter,2009,0.0,Finished,1,['Romance'],Original
Moshimo Ashita ga.... / Medaka no Kyoudai,1984,0.0,Finished,1,['Romance'],Other
Huanxiao Man Wu,2007,0.0,Finished,1,"['Fantasy', 'Romance', 'Sci-Fi']",Original
